project,{evorand_time_budget},{project},{bug_id}{b_f},0{test_id},split{_minute},method
Cli,1200,Cli,37f,01,split2,seqC
Cli,1200,Cli,37f,01,split3,seqC
Cli,1200,Cli,37f,03,split2,seqC
Cli,1200,Cli,37f,03,split3,seqC
Cli,1200,Cli,37f,04,split1,seqC
Cli,1200,Cli,37f,04,split2,seqC
Cli,1200,Cli,37f,04,split4,seqC
Cli,1200,Cli,38f,01,split2,seqC
Cli,1200,Cli,38f,01,split3,seqC
Cli,1200,Cli,38f,02,split1,seqC
Cli,1200,Cli,38f,03,split2,seqC
Cli,1200,Cli,38f,04,split2,seqC
Cli,1200,Cli,39f,00,split1,seqC
Cli,1200,Cli,39f,00,split2,seqC
Cli,1200,Cli,39f,00,split3,seqC
Cli,1200,Cli,39f,00,split4,seqC
Cli,1200,Cli,39f,01,split1,seqC
Cli,1200,Cli,39f,01,split2,seqC
Cli,1200,Cli,39f,01,split3,seqC
Cli,1200,Cli,39f,01,split4,seqC
Cli,1200,Cli,39f,02,split1,seqC
Cli,1200,Cli,39f,02,split2,seqC
Cli,1200,Cli,39f,02,split3,seqC
Cli,1200,Cli,39f,02,split4,seqC
Cli,1200,Cli,39f,03,split1,seqC
Cli,1200,Cli,39f,03,split2,seqC
Cli,1200,Cli,39f,03,split3,seqC
Cli,1200,Cli,39f,03,split4,seqC
Cli,1200,Cli,39f,04,split1,seqC
Cli,1200,Cli,39f,04,split2,seqC
Cli,1200,Cli,39f,04,split3,seqC
Cli,1200,Cli,39f,04,split4,seqC
Cli,1200,Cli,40f,00,split1,seqC
Cli,1200,Cli,40f,00,split2,seqC
Cli,1200,Cli,40f,00,split3,seqC
Cli,1200,Cli,40f,00,split4,seqC
Cli,1200,Cli,40f,01,split1,seqC
Cli,1200,Cli,40f,01,split2,seqC
Cli,1200,Cli,40f,01,split3,seqC
Cli,1200,Cli,40f,01,split4,seqC
Cli,1200,Cli,40f,02,split1,seqC
Cli,1200,Cli,40f,02,split2,seqC
Cli,1200,Cli,40f,02,split3,seqC
Cli,1200,Cli,40f,02,split4,seqC
Cli,1200,Cli,40f,03,split1,seqC
Cli,1200,Cli,40f,03,split2,seqC
Cli,1200,Cli,40f,03,split3,seqC
Cli,1200,Cli,40f,03,split4,seqC
Cli,1200,Cli,40f,04,split1,seqC
Cli,1200,Cli,40f,04,split2,seqC
Cli,1200,Cli,40f,04,split3,seqC
Cli,1200,Cli,40f,04,split4,seqC
Closure,1200,Closure,1f,00,split3,seqP
Closure,1200,Closure,1f,01,split1,seqP
Closure,1200,Closure,1f,01,split2,seqP
Closure,1200,Closure,1f,01,split3,seqP
Closure,1200,Closure,1f,01,split4,seqP
Closure,1200,Closure,1f,02,split2,seqP
Closure,1200,Closure,1f,03,split1,seqP
Closure,1200,Closure,1f,03,split2,seqP
Closure,1200,Closure,1f,03,split3,seqP
Closure,1200,Closure,1f,04,split1,seqP
Closure,1200,Closure,1f,04,split2,seqP
Closure,1200,Closure,1f,04,split3,seqP
Closure,1200,Closure,1f,04,split4,seqP
Closure,1200,Closure,7f,01,split1,seqP
Closure,1200,Closure,7f,04,split4,seqP
Closure,1200,Closure,10f,00,split2,seqP
Closure,1200,Closure,14f,00,split3,seqP
Closure,1200,Closure,16f,00,split1,seqP
Closure,1200,Closure,16f,00,split2,seqP
Closure,1200,Closure,16f,00,split3,seqP
Closure,1200,Closure,16f,00,split4,seqP
Closure,1200,Closure,16f,01,split2,seqP
Closure,1200,Closure,16f,01,split3,seqP
Closure,1200,Closure,16f,03,split2,seqP
Closure,1200,Closure,16f,04,split3,seqP
Closure,1200,Closure,19f,02,split2,seqP
Closure,1200,Closure,21f,04,split1,seqP
Closure,1200,Closure,22f,04,split1,seqP
Closure,1200,Closure,24f,01,split2,seqP
Closure,1200,Closure,24f,02,split4,seqP
Closure,1200,Closure,24f,04,split2,seqP
Closure,1200,Closure,26f,00,split2,seqP
Closure,1200,Closure,27f,01,split2,seqP
Closure,1200,Closure,28f,00,split2,seqP
Closure,1200,Closure,29f,00,split3,seqP
Closure,1200,Closure,29f,03,split2,seqP
Closure,1200,Closure,29f,04,split2,seqP
Closure,1200,Closure,30f,00,split1,seqP
Closure,1200,Closure,30f,00,split4,seqP
Closure,1200,Closure,30f,01,split1,seqP
Closure,1200,Closure,30f,01,split2,seqP
Closure,1200,Closure,30f,01,split3,seqP
Closure,1200,Closure,30f,01,split4,seqP
Closure,1200,Closure,30f,02,split3,seqP
Closure,1200,Closure,30f,03,split3,seqP
Closure,1200,Closure,30f,03,split4,seqP
Closure,1200,Closure,30f,04,split1,seqP
Closure,1200,Closure,30f,04,split4,seqP
Closure,1200,Closure,32f,00,split3,seqP
Closure,1200,Closure,32f,00,split4,seqP
Closure,1200,Closure,32f,02,split1,seqP
Closure,1200,Closure,32f,02,split2,seqP
Closure,1200,Closure,33f,04,split2,seqC
Closure,1200,Closure,34f,02,split1,seqC
Closure,1200,Closure,34f,02,split3,BOTH
Closure,1200,Closure,34f,03,split1,seqC
Closure,1200,Closure,37f,04,split2,seqP
Closure,1200,Closure,40f,00,split1,seqP
Closure,1200,Closure,40f,00,split2,seqP
Closure,1200,Closure,40f,00,split3,seqP
Closure,1200,Closure,40f,00,split4,seqP
Closure,1200,Closure,40f,01,split1,seqP
Closure,1200,Closure,40f,01,split2,seqP
Closure,1200,Closure,40f,01,split3,seqP
Closure,1200,Closure,40f,02,split1,seqP
Closure,1200,Closure,40f,02,split2,seqP
Closure,1200,Closure,40f,02,split4,seqP
Closure,1200,Closure,40f,03,split2,seqP
Closure,1200,Closure,40f,03,split4,seqP
Closure,1200,Closure,40f,04,split1,seqP
Closure,1200,Closure,40f,04,split3,seqP
Closure,1200,Closure,40f,04,split4,seqP
Closure,1200,Closure,42f,01,split4,seqC
Closure,1200,Closure,42f,03,split4,seqC
Closure,1200,Closure,44f,01,split2,seqP
Closure,1200,Closure,51f,01,split2,seqP
Closure,1200,Closure,51f,04,split4,seqP
Closure,1200,Closure,52f,00,split1,seqP
Closure,1200,Closure,52f,00,split3,BOTH
Closure,1200,Closure,52f,03,split1,seqC
Closure,1200,Closure,52f,03,split4,seqC
Closure,1200,Closure,56f,00,split1,seqC
Closure,1200,Closure,56f,00,split2,seqC
Closure,1200,Closure,56f,00,split3,seqC
Closure,1200,Closure,56f,00,split4,seqC
Closure,1200,Closure,56f,01,split1,seqC
Closure,1200,Closure,56f,01,split2,seqC
Closure,1200,Closure,56f,01,split3,seqC
Closure,1200,Closure,56f,01,split4,BOTH
Closure,1200,Closure,56f,02,split1,seqC
Closure,1200,Closure,56f,02,split2,seqC
Closure,1200,Closure,56f,02,split3,seqC
Closure,1200,Closure,56f,02,split4,seqC
Closure,1200,Closure,56f,03,split1,seqC
Closure,1200,Closure,56f,03,split2,seqC
Closure,1200,Closure,56f,03,split3,BOTH
Closure,1200,Closure,56f,03,split4,BOTH
Closure,1200,Closure,56f,04,split1,seqC
Closure,1200,Closure,56f,04,split2,seqC
Closure,1200,Closure,56f,04,split3,seqC
Closure,1200,Closure,56f,04,split4,seqC
Closure,1200,Closure,57f,04,split3,seqP
Closure,1200,Closure,59f,00,split4,seqC
Closure,1200,Closure,59f,02,split2,seqC
Closure,1200,Closure,59f,03,split3,seqP
Closure,1200,Closure,59f,03,split4,BOTH
Closure,1200,Closure,59f,04,split3,seqC
Closure,1200,Closure,60f,02,split4,seqC
Closure,1200,Closure,61f,01,split4,seqC
Closure,1200,Closure,61f,02,split3,seqP
Closure,1200,Closure,61f,03,split2,seqP
Closure,1200,Closure,62f,00,split3,seqP
Closure,1200,Closure,64f,01,split4,seqC
Closure,1200,Closure,64f,04,split4,seqC
Closure,1200,Closure,65f,00,split1,seqP
Closure,1200,Closure,65f,01,split2,seqP
Closure,1200,Closure,65f,01,split4,seqP
Closure,1200,Closure,65f,02,split2,seqP
Closure,1200,Closure,71f,03,split3,seqP
Closure,1200,Closure,73f,03,split3,seqC
Closure,1200,Closure,73f,04,split1,seqP
Closure,1200,Closure,73f,04,split3,seqP
Closure,1200,Closure,73f,04,split4,seqP
Closure,1200,Closure,75f,01,split4,seqP
Closure,1200,Closure,84f,00,split1,BOTH
Closure,1200,Closure,84f,00,split2,BOTH
Closure,1200,Closure,84f,00,split3,BOTH
Closure,1200,Closure,84f,00,split4,BOTH
Closure,1200,Closure,84f,01,split1,BOTH
Closure,1200,Closure,84f,01,split2,BOTH
Closure,1200,Closure,84f,01,split3,BOTH
Closure,1200,Closure,84f,01,split4,BOTH
Closure,1200,Closure,84f,02,split1,seqC
Closure,1200,Closure,84f,02,split2,BOTH
Closure,1200,Closure,84f,02,split4,BOTH
Closure,1200,Closure,84f,03,split1,BOTH
Closure,1200,Closure,84f,03,split2,BOTH
Closure,1200,Closure,84f,03,split3,BOTH
Closure,1200,Closure,84f,03,split4,BOTH
Closure,1200,Closure,84f,04,split1,BOTH
Closure,1200,Closure,84f,04,split2,BOTH
Closure,1200,Closure,84f,04,split3,BOTH
Closure,1200,Closure,84f,04,split4,BOTH
Closure,1200,Closure,86f,03,split4,seqP
Closure,1200,Closure,94f,00,split2,seqP
Closure,1200,Closure,94f,01,split3,seqP
Closure,1200,Closure,94f,02,split2,seqP
Closure,1200,Closure,102f,00,split1,seqC
Closure,1200,Closure,102f,00,split2,seqC
Closure,1200,Closure,102f,00,split3,seqC
Closure,1200,Closure,102f,00,split4,seqC
Closure,1200,Closure,102f,01,split1,seqC
Closure,1200,Closure,102f,01,split2,seqC
Closure,1200,Closure,102f,01,split3,seqC
Closure,1200,Closure,102f,01,split4,seqC
Closure,1200,Closure,102f,02,split1,seqC
Closure,1200,Closure,102f,02,split2,seqC
Closure,1200,Closure,102f,02,split3,seqC
Closure,1200,Closure,102f,02,split4,seqC
Closure,1200,Closure,102f,03,split1,seqC
Closure,1200,Closure,102f,03,split2,seqC
Closure,1200,Closure,102f,03,split3,seqC
Closure,1200,Closure,102f,03,split4,seqC
Closure,1200,Closure,102f,04,split1,seqC
Closure,1200,Closure,102f,04,split2,seqC
Closure,1200,Closure,102f,04,split3,seqC
Closure,1200,Closure,102f,04,split4,seqC
Closure,1200,Closure,103f,03,split1,seqP
Closure,1200,Closure,104f,01,split4,seqP
Closure,1200,Closure,104f,02,split3,seqC
Closure,1200,Closure,104f,03,split2,seqC
Closure,1200,Closure,104f,04,split4,seqP
Closure,1200,Closure,106f,00,split1,seqC
Closure,1200,Closure,106f,00,split2,seqC
Closure,1200,Closure,106f,00,split3,seqC
Closure,1200,Closure,106f,00,split4,seqC
Closure,1200,Closure,106f,01,split1,seqC
Closure,1200,Closure,106f,01,split2,seqC
Closure,1200,Closure,106f,01,split3,seqC
Closure,1200,Closure,106f,01,split4,seqC
Closure,1200,Closure,106f,02,split1,seqC
Closure,1200,Closure,106f,02,split2,seqC
Closure,1200,Closure,106f,02,split3,seqC
Closure,1200,Closure,106f,02,split4,seqC
Closure,1200,Closure,106f,03,split1,seqC
Closure,1200,Closure,106f,03,split2,seqC
Closure,1200,Closure,106f,03,split3,seqC
Closure,1200,Closure,106f,03,split4,seqC
Closure,1200,Closure,106f,04,split1,seqC
Closure,1200,Closure,106f,04,split2,seqC
Closure,1200,Closure,106f,04,split3,seqC
Closure,1200,Closure,106f,04,split4,seqC
Closure,1200,Closure,108f,02,split1,seqP
Closure,1200,Closure,119f,00,split3,seqP
Closure,1200,Closure,119f,03,split4,seqP
Closure,1200,Closure,135f,02,split2,seqP
Closure,1200,Closure,135f,03,split2,seqP
Closure,1200,Closure,135f,03,split3,seqP
Closure,1200,Closure,135f,04,split2,seqP
Closure,1200,Closure,135f,04,split4,seqP
Closure,1200,Closure,137f,00,split2,seqC
Closure,1200,Closure,137f,00,split4,BOTH
Closure,1200,Closure,137f,01,split1,seqC
Closure,1200,Closure,137f,01,split2,seqC
Closure,1200,Closure,137f,01,split3,seqC
Closure,1200,Closure,137f,01,split4,seqC
Closure,1200,Closure,137f,02,split1,seqC
Closure,1200,Closure,137f,02,split2,seqC
Closure,1200,Closure,137f,02,split3,BOTH
Closure,1200,Closure,137f,02,split4,BOTH
Closure,1200,Closure,137f,03,split1,seqC
Closure,1200,Closure,137f,03,split2,seqC
Closure,1200,Closure,137f,03,split3,seqC
Closure,1200,Closure,137f,03,split4,BOTH
Closure,1200,Closure,137f,04,split1,seqC
Closure,1200,Closure,137f,04,split2,seqC
Closure,1200,Closure,137f,04,split3,seqC
Closure,1200,Closure,137f,04,split4,BOTH
Closure,1200,Closure,138f,03,split2,seqP
Closure,1200,Closure,139f,00,split3,seqP
Closure,1200,Closure,139f,00,split4,seqP
Closure,1200,Closure,139f,03,split1,seqP
Closure,1200,Closure,139f,03,split3,seqP
Closure,1200,Closure,139f,03,split4,seqP
Closure,1200,Closure,139f,04,split2,seqP
Closure,1200,Closure,140f,00,split1,seqC
Closure,1200,Closure,140f,00,split2,BOTH
Closure,1200,Closure,140f,00,split3,BOTH
Closure,1200,Closure,140f,00,split4,BOTH
Closure,1200,Closure,140f,01,split1,seqC
Closure,1200,Closure,140f,01,split2,BOTH
Closure,1200,Closure,140f,01,split3,BOTH
Closure,1200,Closure,140f,01,split4,BOTH
Closure,1200,Closure,140f,02,split1,seqC
Closure,1200,Closure,140f,02,split2,seqC
Closure,1200,Closure,140f,02,split3,seqC
Closure,1200,Closure,140f,02,split4,BOTH
Closure,1200,Closure,140f,03,split1,BOTH
Closure,1200,Closure,140f,03,split2,BOTH
Closure,1200,Closure,140f,03,split3,BOTH
Closure,1200,Closure,140f,03,split4,BOTH
Closure,1200,Closure,140f,04,split1,BOTH
Closure,1200,Closure,140f,04,split2,BOTH
Closure,1200,Closure,140f,04,split3,BOTH
Closure,1200,Closure,140f,04,split4,BOTH
Closure,1200,Closure,141f,00,split1,seqP
Closure,1200,Closure,141f,00,split2,seqP
Closure,1200,Closure,141f,00,split3,seqP
Closure,1200,Closure,141f,01,split1,seqP
Closure,1200,Closure,141f,02,split3,BOTH
Closure,1200,Closure,141f,03,split2,BOTH
Closure,1200,Closure,141f,04,split2,seqP
Closure,1200,Closure,144f,00,split1,seqC
Closure,1200,Closure,144f,00,split2,seqC
Closure,1200,Closure,144f,00,split3,seqC
Closure,1200,Closure,144f,01,split1,seqC
Closure,1200,Closure,144f,01,split2,seqC
Closure,1200,Closure,144f,01,split3,seqC
Closure,1200,Closure,144f,01,split4,seqC
Closure,1200,Closure,144f,02,split1,seqC
Closure,1200,Closure,144f,02,split3,seqC
Closure,1200,Closure,144f,02,split4,seqC
Closure,1200,Closure,144f,03,split2,seqP
Closure,1200,Closure,144f,03,split3,BOTH
Closure,1200,Closure,144f,04,split1,seqP
Closure,1200,Closure,144f,04,split2,seqP
Closure,1200,Closure,145f,00,split4,seqC
Closure,1200,Closure,145f,01,split4,seqP
Closure,1200,Closure,145f,02,split3,BOTH
Closure,1200,Closure,145f,02,split4,BOTH
Closure,1200,Closure,145f,03,split3,seqC
Closure,1200,Closure,145f,03,split4,seqC
Closure,1200,Closure,145f,04,split2,BOTH
Closure,1200,Closure,145f,04,split4,BOTH
Closure,1200,Closure,146f,00,split1,seqP
Closure,1200,Closure,146f,01,split3,seqP
Closure,1200,Closure,146f,03,split3,seqP
Closure,1200,Closure,146f,03,split4,seqP
Closure,1200,Closure,146f,04,split3,seqP
Closure,1200,Closure,149f,00,split2,seqP
Closure,1200,Closure,149f,01,split1,seqP
Closure,1200,Closure,149f,04,split2,seqP
Closure,1200,Closure,153f,02,split3,seqP
Closure,1200,Closure,153f,03,split1,seqP
Closure,1200,Closure,153f,03,split2,BOTH
Closure,1200,Closure,153f,03,split3,BOTH
Closure,1200,Closure,153f,03,split4,BOTH
Closure,1200,Closure,155f,00,split3,seqC
Closure,1200,Closure,155f,00,split4,BOTH
Closure,1200,Closure,155f,01,split3,seqC
Closure,1200,Closure,155f,02,split3,seqC
Closure,1200,Closure,155f,02,split4,seqC
Closure,1200,Closure,155f,03,split1,seqP
Closure,1200,Closure,157f,00,split3,seqP
Closure,1200,Closure,157f,01,split4,seqP
Closure,1200,Closure,157f,03,split2,seqP
Closure,1200,Closure,157f,03,split4,BOTH
Closure,1200,Closure,157f,04,split2,seqP
Closure,1200,Closure,158f,02,split2,seqP
Closure,1200,Closure,158f,02,split3,seqP
Closure,1200,Closure,160f,00,split1,seqC
Closure,1200,Closure,160f,02,split2,seqP
Closure,1200,Closure,160f,03,split1,seqP
Closure,1200,Closure,160f,04,split3,seqC
Closure,1200,Closure,163f,04,split4,seqP
Closure,1200,Closure,165f,00,split1,seqC
Closure,1200,Closure,165f,00,split3,seqC
Closure,1200,Closure,165f,01,split2,seqC
Closure,1200,Closure,165f,01,split3,seqC
Closure,1200,Closure,165f,01,split4,seqC
Closure,1200,Closure,165f,02,split1,seqC
Closure,1200,Closure,165f,02,split2,seqC
Closure,1200,Closure,165f,02,split3,seqC
Closure,1200,Closure,165f,03,split1,seqC
Closure,1200,Closure,165f,03,split2,seqC
Closure,1200,Closure,165f,04,split1,seqC
Closure,1200,Closure,165f,04,split3,seqC
Closure,1200,Closure,174f,00,split2,seqP
Closure,1200,Closure,174f,02,split4,seqP
Codec,1200,Codec,4f,00,split1,seqC
Codec,1200,Codec,4f,00,split2,seqC
Codec,1200,Codec,4f,00,split3,seqC
Codec,1200,Codec,4f,00,split4,BOTH
Codec,1200,Codec,4f,01,split1,seqC
Codec,1200,Codec,4f,01,split2,BOTH
Codec,1200,Codec,4f,01,split3,BOTH
Codec,1200,Codec,4f,01,split4,BOTH
Codec,1200,Codec,4f,02,split1,seqC
Codec,1200,Codec,4f,02,split2,seqC
Codec,1200,Codec,4f,02,split3,seqC
Codec,1200,Codec,4f,02,split4,BOTH
Codec,1200,Codec,4f,03,split1,seqC
Codec,1200,Codec,4f,03,split2,seqC
Codec,1200,Codec,4f,03,split3,seqC
Codec,1200,Codec,4f,03,split4,BOTH
Codec,1200,Codec,4f,04,split1,seqC
Codec,1200,Codec,4f,04,split2,seqC
Codec,1200,Codec,4f,04,split3,BOTH
Codec,1200,Codec,4f,04,split4,BOTH
Codec,1200,Codec,5f,00,split1,BOTH
Codec,1200,Codec,5f,00,split2,BOTH
Codec,1200,Codec,5f,00,split3,BOTH
Codec,1200,Codec,5f,00,split4,BOTH
Codec,1200,Codec,5f,01,split1,seqC
Codec,1200,Codec,5f,01,split2,seqC
Codec,1200,Codec,5f,01,split3,seqC
Codec,1200,Codec,5f,01,split4,BOTH
Codec,1200,Codec,5f,02,split1,seqC
Codec,1200,Codec,5f,02,split2,BOTH
Codec,1200,Codec,5f,02,split3,BOTH
Codec,1200,Codec,5f,02,split4,BOTH
Codec,1200,Codec,5f,03,split1,seqC
Codec,1200,Codec,5f,03,split2,BOTH
Codec,1200,Codec,5f,03,split3,BOTH
Codec,1200,Codec,5f,03,split4,BOTH
Codec,1200,Codec,5f,04,split1,seqC
Codec,1200,Codec,5f,04,split2,BOTH
Codec,1200,Codec,5f,04,split3,BOTH
Codec,1200,Codec,5f,04,split4,BOTH
Codec,1200,Codec,6f,00,split1,seqC
Codec,1200,Codec,6f,00,split2,seqC
Codec,1200,Codec,6f,00,split3,seqC
Codec,1200,Codec,6f,00,split4,seqC
Codec,1200,Codec,6f,01,split1,seqC
Codec,1200,Codec,6f,01,split2,seqC
Codec,1200,Codec,6f,01,split3,seqC
Codec,1200,Codec,6f,01,split4,seqC
Codec,1200,Codec,6f,02,split1,seqC
Codec,1200,Codec,6f,02,split2,seqC
Codec,1200,Codec,6f,02,split3,seqC
Codec,1200,Codec,6f,02,split4,seqC
Codec,1200,Codec,6f,03,split1,seqC
Codec,1200,Codec,6f,03,split2,seqC
Codec,1200,Codec,6f,03,split3,seqC
Codec,1200,Codec,6f,03,split4,seqC
Codec,1200,Codec,6f,04,split1,seqC
Codec,1200,Codec,6f,04,split2,seqC
Codec,1200,Codec,6f,04,split3,seqC
Codec,1200,Codec,6f,04,split4,seqC
Codec,1200,Codec,7f,00,split1,BOTH
Codec,1200,Codec,7f,00,split2,BOTH
Codec,1200,Codec,7f,00,split3,BOTH
Codec,1200,Codec,7f,00,split4,BOTH
Codec,1200,Codec,7f,01,split1,BOTH
Codec,1200,Codec,7f,01,split2,BOTH
Codec,1200,Codec,7f,01,split3,BOTH
Codec,1200,Codec,7f,01,split4,BOTH
Codec,1200,Codec,7f,02,split1,BOTH
Codec,1200,Codec,7f,02,split2,BOTH
Codec,1200,Codec,7f,02,split3,BOTH
Codec,1200,Codec,7f,02,split4,BOTH
Codec,1200,Codec,7f,03,split1,BOTH
Codec,1200,Codec,7f,03,split2,BOTH
Codec,1200,Codec,7f,03,split3,BOTH
Codec,1200,Codec,7f,03,split4,BOTH
Codec,1200,Codec,7f,04,split1,BOTH
Codec,1200,Codec,7f,04,split2,BOTH
Codec,1200,Codec,7f,04,split3,BOTH
Codec,1200,Codec,7f,04,split4,BOTH
Codec,1200,Codec,8f,01,split4,seqP
Codec,1200,Codec,8f,04,split2,seqP
Codec,1200,Codec,9f,00,split1,seqC
Codec,1200,Codec,9f,00,split2,BOTH
Codec,1200,Codec,9f,00,split3,BOTH
Codec,1200,Codec,9f,00,split4,BOTH
Codec,1200,Codec,9f,01,split1,seqC
Codec,1200,Codec,9f,01,split3,BOTH
Codec,1200,Codec,9f,02,split2,seqC
Codec,1200,Codec,9f,03,split1,seqC
Codec,1200,Codec,9f,03,split2,seqC
Codec,1200,Codec,9f,03,split3,BOTH
Codec,1200,Codec,9f,03,split4,BOTH
Codec,1200,Codec,9f,04,split2,seqC
Codec,1200,Codec,11f,00,split1,BOTH
Codec,1200,Codec,11f,00,split2,BOTH
Codec,1200,Codec,11f,00,split3,BOTH
Codec,1200,Codec,11f,00,split4,BOTH
Codec,1200,Codec,11f,01,split1,BOTH
Codec,1200,Codec,11f,01,split2,BOTH
Codec,1200,Codec,11f,01,split3,BOTH
Codec,1200,Codec,11f,01,split4,BOTH
Codec,1200,Codec,11f,02,split1,BOTH
Codec,1200,Codec,11f,02,split2,BOTH
Codec,1200,Codec,11f,02,split3,BOTH
Codec,1200,Codec,11f,02,split4,BOTH
Codec,1200,Codec,11f,03,split1,BOTH
Codec,1200,Codec,11f,03,split2,BOTH
Codec,1200,Codec,11f,03,split3,BOTH
Codec,1200,Codec,11f,03,split4,BOTH
Codec,1200,Codec,11f,04,split1,BOTH
Codec,1200,Codec,11f,04,split2,BOTH
Codec,1200,Codec,11f,04,split3,BOTH
Codec,1200,Codec,11f,04,split4,BOTH
Codec,1200,Codec,12f,00,split1,seqC
Codec,1200,Codec,12f,00,split2,seqC
Codec,1200,Codec,12f,00,split3,seqC
Codec,1200,Codec,12f,00,split4,seqC
Codec,1200,Codec,12f,01,split1,seqC
Codec,1200,Codec,12f,01,split2,seqC
Codec,1200,Codec,12f,01,split3,seqC
Codec,1200,Codec,12f,01,split4,seqC
Codec,1200,Codec,12f,02,split1,seqC
Codec,1200,Codec,12f,02,split2,seqC
Codec,1200,Codec,12f,02,split3,seqC
Codec,1200,Codec,12f,02,split4,seqC
Codec,1200,Codec,12f,03,split1,seqC
Codec,1200,Codec,12f,03,split2,seqC
Codec,1200,Codec,12f,03,split3,seqC
Codec,1200,Codec,12f,03,split4,seqC
Codec,1200,Codec,12f,04,split1,seqC
Codec,1200,Codec,12f,04,split2,seqC
Codec,1200,Codec,12f,04,split3,seqC
Codec,1200,Codec,12f,04,split4,seqC
Codec,1200,Codec,17f,00,split1,seqC
Codec,1200,Codec,17f,00,split2,seqC
Codec,1200,Codec,17f,00,split3,seqC
Codec,1200,Codec,17f,01,split1,seqC
Codec,1200,Codec,17f,01,split2,seqC
Codec,1200,Codec,17f,01,split3,seqC
Codec,1200,Codec,17f,01,split4,seqC
Codec,1200,Codec,17f,02,split1,seqC
Codec,1200,Codec,17f,02,split2,seqC
Codec,1200,Codec,17f,02,split3,seqC
Codec,1200,Codec,17f,02,split4,seqC
Codec,1200,Codec,17f,03,split1,seqC
Codec,1200,Codec,17f,03,split2,seqC
Codec,1200,Codec,17f,03,split4,seqC
Codec,1200,Codec,17f,04,split1,seqC
Codec,1200,Codec,17f,04,split2,seqC
Codec,1200,Codec,17f,04,split3,seqC
Codec,1200,Codec,18f,00,split4,seqC
Codec,1200,Codec,18f,01,split2,seqC
Codec,1200,Codec,18f,02,split1,seqC
Codec,1200,Codec,18f,02,split3,seqC
Codec,1200,Codec,18f,03,split3,seqC
Codec,1200,Codec,18f,04,split1,seqC
Codec,1200,Codec,18f,04,split3,seqC
Compress,1200,Compress,1f,00,split1,seqC
Compress,1200,Compress,1f,00,split2,seqC
Compress,1200,Compress,1f,00,split3,seqC
Compress,1200,Compress,1f,00,split4,seqC
Compress,1200,Compress,4f,00,split1,seqC
Compress,1200,Compress,4f,00,split2,seqC
Compress,1200,Compress,4f,00,split3,seqC
Compress,1200,Compress,4f,00,split4,seqC
Compress,1200,Compress,4f,01,split1,seqC
Compress,1200,Compress,4f,01,split2,seqC
Compress,1200,Compress,4f,01,split3,seqC
Compress,1200,Compress,4f,01,split4,seqC
Compress,1200,Compress,4f,02,split1,seqC
Compress,1200,Compress,4f,02,split2,seqC
Compress,1200,Compress,4f,02,split3,seqC
Compress,1200,Compress,4f,02,split4,seqC
Compress,1200,Compress,4f,03,split1,seqC
Compress,1200,Compress,4f,03,split2,seqC
Compress,1200,Compress,4f,03,split3,seqC
Compress,1200,Compress,4f,03,split4,seqC
Compress,1200,Compress,4f,04,split1,seqC
Compress,1200,Compress,4f,04,split2,seqC
Compress,1200,Compress,4f,04,split3,seqC
Compress,1200,Compress,4f,04,split4,seqC
Compress,1200,Compress,6f,00,split1,seqC
Compress,1200,Compress,6f,00,split2,seqC
Compress,1200,Compress,6f,00,split3,seqC
Compress,1200,Compress,6f,00,split4,seqC
Compress,1200,Compress,6f,01,split1,seqC
Compress,1200,Compress,6f,01,split2,seqC
Compress,1200,Compress,6f,01,split3,seqC
Compress,1200,Compress,6f,01,split4,seqC
Compress,1200,Compress,6f,02,split2,seqC
Compress,1200,Compress,6f,02,split3,seqC
Compress,1200,Compress,6f,02,split4,seqC
Compress,1200,Compress,6f,03,split1,seqC
Compress,1200,Compress,6f,03,split2,seqC
Compress,1200,Compress,6f,03,split3,seqC
Compress,1200,Compress,6f,03,split4,seqC
Compress,1200,Compress,6f,04,split1,seqC
Compress,1200,Compress,6f,04,split2,seqC
Compress,1200,Compress,6f,04,split3,seqC
Compress,1200,Compress,6f,04,split4,seqC
Compress,1200,Compress,7f,00,split2,seqC
Compress,1200,Compress,7f,01,split1,seqC
Compress,1200,Compress,7f,01,split4,seqC
Compress,1200,Compress,7f,02,split1,seqC
Compress,1200,Compress,7f,02,split3,seqC
Compress,1200,Compress,7f,02,split4,seqC
Compress,1200,Compress,7f,03,split2,seqC
Compress,1200,Compress,7f,03,split3,seqC
Compress,1200,Compress,7f,03,split4,seqC
Compress,1200,Compress,7f,04,split1,seqC
Compress,1200,Compress,7f,04,split3,seqC
Compress,1200,Compress,7f,04,split4,seqC
Compress,1200,Compress,8f,00,split1,seqC
Compress,1200,Compress,8f,00,split2,seqC
Compress,1200,Compress,8f,00,split3,seqC
Compress,1200,Compress,8f,00,split4,seqC
Compress,1200,Compress,8f,01,split1,seqC
Compress,1200,Compress,8f,01,split2,seqC
Compress,1200,Compress,8f,01,split3,seqC
Compress,1200,Compress,8f,01,split4,seqC
Compress,1200,Compress,8f,02,split1,seqC
Compress,1200,Compress,8f,02,split2,seqC
Compress,1200,Compress,8f,02,split3,seqC
Compress,1200,Compress,8f,02,split4,seqC
Compress,1200,Compress,8f,03,split1,seqC
Compress,1200,Compress,8f,03,split2,seqC
Compress,1200,Compress,8f,03,split3,seqC
Compress,1200,Compress,8f,03,split4,seqC
Compress,1200,Compress,8f,04,split1,BOTH
