initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,1200,Closure,49,3,1200,6.67
RD,1200,Closure,49,4,1200,19.05
RD,1200,Closure,50,0,1200,0.0
RD,1200,Closure,50,1,1200,0.4
RD,1200,Closure,50,2,1200,0.4
RD,1200,Closure,50,3,1200,0.4
RD,1200,Closure,50,4,1200,0.4
RD,1200,Closure,51,0,1200,38.33
RD,1200,Closure,51,1,1200,13.33
RD,1200,Closure,51,2,1200,35.0
RD,1200,Closure,51,3,1200,46.67
RD,1200,Closure,51,4,1200,26.67
RD,1200,Closure,52,0,1200,10.82
RD,1200,Closure,52,1,1200,11.04
RD,1200,Closure,52,2,1200,11.7
RD,1200,Closure,52,3,1200,13.02
RD,1200,Closure,52,4,1200,10.6
RD,1200,Closure,53,0,1200,0.0
RD,1200,Closure,53,1,1200,0.0
RD,1200,Closure,53,2,1200,0.0
RD,1200,Closure,53,3,1200,0.0
RD,1200,Closure,53,4,1200,0.0
RD,1200,Closure,54,0,1200,12.66
RD,1200,Closure,54,1,1200,12.99
RD,1200,Closure,54,2,1200,8.08
RD,1200,Closure,54,3,1200,13.65
RD,1200,Closure,56,0,1200,62.0
RD,1200,Closure,56,1,1200,42.0
RD,1200,Closure,56,2,1200,62.0
RD,1200,Closure,56,3,1200,64.0
RD,1200,Closure,56,4,1200,52.0
RD,1200,Closure,57,1,1200,15.69
RD,1200,Closure,58,0,1200,0.0
RD,1200,Closure,58,1,1200,0.0
RD,1200,Closure,58,2,1200,0.0
RD,1200,Closure,58,3,1200,0.0
RD,1200,Closure,59,3,1200,9.34
RD,1200,Closure,60,0,1200,23.71
RD,1200,Closure,60,1,1200,22.84
RD,1200,Closure,60,2,1200,19.5
RD,1200,Closure,60,3,1200,23.71
RD,1200,Closure,61,0,1200,26.3
RD,1200,Closure,61,1,1200,25.32
RD,1200,Closure,61,2,1200,28.57
RD,1200,Closure,61,4,1200,21.32
RD,1200,Closure,62,0,1200,28.12
RD,1200,Closure,62,1,1200,28.12
RD,1200,Closure,62,2,1200,28.12
RD,1200,Closure,62,3,1200,28.12
RD,1200,Closure,62,4,1200,28.12
RD,1200,Closure,64,0,1200,16.05
RD,1200,Closure,65,0,1200,13.53
RD,1200,Closure,65,1,1200,8.2
RD,1200,Closure,65,2,1200,13.97
RD,1200,Closure,65,3,1200,10.86
RD,1200,Closure,65,4,1200,10.42
RD,1200,Closure,66,1,1200,0.98
RD,1200,Closure,66,2,1200,0.0
RD,1200,Closure,66,3,1200,0.79
RD,1200,Closure,66,4,1200,0.0
RD,1200,Closure,68,0,1200,9.0
RD,1200,Closure,68,1,1200,14.6
RD,1200,Closure,68,2,1200,10.19
RD,1200,Closure,68,3,1200,10.36
RD,1200,Closure,68,4,1200,9.85
RD,1200,Closure,69,0,1200,0.59
RD,1200,Closure,69,1,1200,0.0
RD,1200,Closure,69,2,1200,0.0
RD,1200,Closure,69,3,1200,0.0
RD,1200,Closure,69,4,1200,0.0
RD,1200,Closure,70,0,1200,0.16
RD,1200,Closure,70,1,1200,0.64
RD,1200,Closure,70,2,1200,2.58
RD,1200,Closure,70,3,1200,2.74
RD,1200,Closure,70,4,1200,0.48
RD,1200,Closure,71,0,1200,0.0
RD,1200,Closure,71,1,1200,0.0
RD,1200,Closure,71,2,1200,0.0
RD,1200,Closure,71,3,1200,0.0
RD,1200,Closure,71,4,1200,0.45
RD,1200,Closure,72,0,1200,1.94
RD,1200,Closure,72,1,1200,0.0
RD,1200,Closure,72,2,1200,0.97
RD,1200,Closure,72,3,1200,1.94
RD,1200,Closure,72,4,1200,1.94
RD,1200,Closure,73,0,1200,11.58
RD,1200,Closure,73,1,1200,9.35
RD,1200,Closure,73,2,1200,11.14
RD,1200,Closure,73,3,1200,10.02
RD,1200,Closure,73,4,1200,11.14
RD,1200,Closure,75,0,1200,23.29
RD,1200,Closure,75,1,1200,23.18
RD,1200,Closure,75,2,1200,21.39
RD,1200,Closure,75,3,1200,23.52
RD,1200,Closure,75,4,1200,17.58
RD,1200,Closure,77,0,1200,10.8
RD,1200,Closure,77,1,1200,8.28
RD,1200,Closure,77,2,1200,11.72
RD,1200,Closure,77,3,1200,13.1
RD,1200,Closure,77,4,1200,11.72
RD,1200,Closure,79,0,1200,4.2
RD,1200,Closure,79,1,1200,3.78
RD,1200,Closure,79,2,1200,3.78
RD,1200,Closure,79,3,1200,0.42
RD,1200,Closure,79,4,1200,11.76
RD,1200,Closure,81,0,1200,0.0
RD,1200,Closure,81,1,1200,0.0
RD,1200,Closure,81,2,1200,0.0
RD,1200,Closure,81,3,1200,0.0
RD,1200,Closure,81,4,1200,0.0
RD,1200,Closure,84,0,1200,0.0
RD,1200,Closure,84,1,1200,0.0
RD,1200,Closure,84,2,1200,0.0
RD,1200,Closure,84,3,1200,4.92
RD,1200,Closure,84,4,1200,6.89
RD,1200,Closure,86,0,1200,21.05
RD,1200,Closure,86,1,1200,26.04
RD,1200,Closure,86,2,1200,24.93
RD,1200,Closure,86,3,1200,22.99
RD,1200,Closure,87,0,1200,0.31
RD,1200,Closure,87,1,1200,0.63
RD,1200,Closure,87,2,1200,0.63
RD,1200,Closure,87,3,1200,0.63
RD,1200,Closure,87,4,1200,1.57
RD,1200,Closure,89,0,1200,3.06
RD,1200,Closure,89,1,1200,1.91
RD,1200,Closure,89,2,1200,2.29
RD,1200,Closure,89,3,1200,1.53
RD,1200,Closure,89,4,1200,2.87
RD,1200,Closure,90,0,1200,22.33
RD,1200,Closure,90,1,1200,19.47
RD,1200,Closure,90,2,1200,20.8
RD,1200,Closure,90,4,1200,22.33
RD,1200,Closure,92,0,1200,5.81
RD,1200,Closure,92,1,1200,1.16
RD,1200,Closure,92,2,1200,1.16
RD,1200,Closure,92,3,1200,1.16
RD,1200,Closure,92,4,1200,1.16
RD,1200,Closure,94,0,1200,27.19
RD,1200,Closure,94,1,1200,26.13
RD,1200,Closure,94,4,1200,28.1
RD,1200,Closure,95,0,1200,0.0
RD,1200,Closure,95,1,1200,0.0
RD,1200,Closure,95,2,1200,0.0
RD,1200,Closure,95,3,1200,0.0
RD,1200,Closure,95,4,1200,0.0
RD,1200,Closure,96,0,1200,0.0
RD,1200,Closure,96,1,1200,4.61
RD,1200,Closure,96,2,1200,0.0
RD,1200,Closure,96,3,1200,0.23
RD,1200,Closure,96,4,1200,0.0
RD,1200,Closure,102,0,1200,5.5
RD,1200,Closure,102,1,1200,0.0
RD,1200,Closure,102,2,1200,0.0
RD,1200,Closure,102,3,1200,6.42
RD,1200,Closure,102,4,1200,6.42
RD,1200,Closure,103,0,1200,6.32
RD,1200,Closure,103,1,1200,3.83
RD,1200,Closure,103,2,1200,7.09
RD,1200,Closure,103,3,1200,6.7
RD,1200,Closure,103,4,1200,2.87
RD,1200,Closure,104,0,1200,25.0
RD,1200,Closure,104,1,1200,26.61
RD,1200,Closure,104,3,1200,2.42
RD,1200,Closure,104,4,1200,39.52
RD,1200,Closure,105,0,1200,6.22
RD,1200,Closure,105,1,1200,0.0
RD,1200,Closure,105,2,1200,0.81
RD,1200,Closure,105,3,1200,0.0
RD,1200,Closure,105,4,1200,0.27
RD,1200,Closure,106,0,1200,12.41
RD,1200,Closure,106,1,1200,16.09
RD,1200,Closure,106,2,1200,14.02
