initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
EA,1200,Compress,43,4,1200,54.33
EA,1200,Compress,44,0,1200,80.0
EA,1200,Compress,44,1,1200,80.0
EA,1200,Compress,44,2,1200,80.0
EA,1200,Compress,44,3,1200,80.0
EA,1200,Compress,44,4,1200,80.0
EA,1200,Compress,45,0,1200,79.63
EA,1200,Compress,45,1,1200,79.63
EA,1200,Compress,45,2,1200,79.63
EA,1200,Compress,45,3,1200,79.63
EA,1200,Compress,45,4,1200,79.63
EA,1200,Compress,46,0,1200,74.49
EA,1200,Compress,46,1,1200,74.49
EA,1200,Compress,46,2,1200,74.49
EA,1200,Compress,46,3,1200,74.49
EA,1200,Compress,46,4,1200,74.49
EA,1200,Compress,47,0,1200,1.73
EA,1200,Compress,47,1,1200,1.73
EA,1200,Compress,47,2,1200,16.61
EA,1200,Compress,47,3,1200,1.73
EA,1200,Compress,47,4,1200,16.61
DS,1200,Csv,1,0,1200,65.38
DS,1200,Csv,1,1,1200,65.38
DS,1200,Csv,1,2,1200,53.85
DS,1200,Csv,1,3,1200,53.85
DS,1200,Csv,1,4,1200,65.38
DS,1200,Csv,2,0,1200,93.75
DS,1200,Csv,2,1,1200,87.5
DS,1200,Csv,2,2,1200,81.25
DS,1200,Csv,2,3,1200,87.5
DS,1200,Csv,2,4,1200,93.75
DS,1200,Csv,3,0,1200,80.77
DS,1200,Csv,3,1,1200,80.77
DS,1200,Csv,3,2,1200,82.69
DS,1200,Csv,3,3,1200,69.23
DS,1200,Csv,3,4,1200,80.77
DS,1200,Csv,4,0,1200,84.62
DS,1200,Csv,4,1,1200,84.62
DS,1200,Csv,4,2,1200,84.62
DS,1200,Csv,4,3,1200,84.62
DS,1200,Csv,4,4,1200,84.62
DS,1200,Csv,5,0,1200,90.6
DS,1200,Csv,5,1,1200,76.92
DS,1200,Csv,5,2,1200,90.6
DS,1200,Csv,5,3,1200,90.6
DS,1200,Csv,5,4,1200,90.6
DS,1200,Csv,6,0,1200,90.0
DS,1200,Csv,6,1,1200,90.0
DS,1200,Csv,6,2,1200,90.0
DS,1200,Csv,6,3,1200,90.0
DS,1200,Csv,6,4,1200,90.0
DS,1200,Csv,7,0,1200,88.46
DS,1200,Csv,7,1,1200,88.46
DS,1200,Csv,7,2,1200,88.46
DS,1200,Csv,7,3,1200,88.46
DS,1200,Csv,7,4,1200,90.38
DS,1200,Csv,8,0,1200,81.43
DS,1200,Csv,8,1,1200,81.43
DS,1200,Csv,8,2,1200,81.43
DS,1200,Csv,8,3,1200,81.43
DS,1200,Csv,8,4,1200,81.43
DS,1200,Csv,9,0,1200,91.67
DS,1200,Csv,9,1,1200,91.67
DS,1200,Csv,9,2,1200,91.67
DS,1200,Csv,9,3,1200,91.67
DS,1200,Csv,9,4,1200,91.67
DS,1200,Csv,10,0,1200,92.44
